TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
103,A69-1105-103,2016-04-07 21:11:43,1186.80,955.30,0.758,51.097208,5.112740,9,13.8,,,0.7580,,S10 S12 S14 S16 S17 S18 S18-2 S8,S10 S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-04-07 21:14:06,1147.55,908.35,2.577,51.096786,5.112179,5,18.1,,,2.5772,,S10 S12 S16 S17 S18 S7,S10 S12 S16 S17 S18 S7
103,A69-1105-103,2016-04-07 21:15:00,1124.77,902.94,1.592,51.096738,5.111854,4,14.8,,,1.5918,,S10 S12 S13 S14 S7 S9,S10 S12 S13 S14 S7
103,A69-1105-103,2016-04-07 21:17:06,1100.65,933.83,3.259,51.097015,5.111510,5,9.6,,,3.2594,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-07 21:18:43,1142.42,921.49,1.061,51.096904,5.112106,3,36.7,,,1.0612,,S12 S13 S18-2 S7 S9,S12 S13 S18-2 S7 S9
103,A69-1105-103,2016-04-07 21:19:46,1165.17,926.44,0.910,51.096949,5.112431,3,22.0,,,0.9096,,S12 S14 S17 S18 S8,S12 S14 S17 S18 S8
103,A69-1105-103,2016-04-07 21:21:00,1200.02,946.96,1.213,51.097133,5.112928,2,91.0,,,1.2128,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S7 S8
103,A69-1105-103,2016-04-07 21:23:04,1083.59,1015.50,0.985,51.097749,5.111266,5,11.4,,,0.9854,,S13 S14 S18 S18-2 S8,S13 S14 S18 S18-2 S8
103,A69-1105-103,2016-04-07 21:23:28,1180.39,994.06,1.137,51.097557,5.112648,3,47.0,,,1.1370,,S15 S16 S17 S18 S7 S8,S15 S16 S17 S18 S7 S8
103,A69-1105-103,2016-04-07 21:25:11,1291.34,964.76,2.577,51.097293,5.114232,3,154.1,,,2.5772,,S10 S14 S16 S18 S18-2 S7 S8 S9,S10 S14 S16 S7 S8
103,A69-1105-103,2016-04-07 22:22:07,1211.79,919.98,0.985,51.096891,5.113096,2,138.5,,,0.9854,,S12 S14 S18-2 S7,S12 S14 S18-2 S7
103,A69-1105-103,2016-04-07 22:24:34,1144.72,967.12,1.213,51.097314,5.112139,4,21.8,,,1.2128,,S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S12 S16 S7 S8 S9
103,A69-1105-103,2016-04-07 22:25:06,1137.22,967.04,1.971,51.097314,5.112032,5,18.1,,,1.9708,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S12 S16 S7 S8 S9
103,A69-1105-103,2016-04-07 22:25:33,1111.04,975.75,3.790,51.097392,5.111658,3,88.0,,,3.7900,,S14 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2
103,A69-1105-103,2016-04-07 22:26:05,1092.46,977.30,2.880,51.097406,5.111393,4,24.5,,,2.8804,,S10 S16 S17 S18 S18-2,S10 S16 S17 S18 S18-2
103,A69-1105-103,2016-04-07 22:26:32,1089.40,982.44,2.956,51.097452,5.111349,8,13.7,,,2.9562,,S10 S14 S15 S16 S18 S18-2,S10 S14 S15 S16 S18 S18-2
103,A69-1105-103,2016-04-07 22:27:04,1077.56,988.79,2.880,51.097509,5.111180,9,5.7,,,2.8804,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S16 S8 S9
103,A69-1105-103,2016-04-07 22:27:31,1073.38,1002.21,1.364,51.097630,5.111120,7,9.7,,,1.3644,,S10 S15 S16 S17 S18 S18-2,S10 S15 S16 S17 S18 S18-2
103,A69-1105-103,2016-04-07 22:28:04,1073.14,1016.79,1.971,51.097761,5.111117,12,6.5,,,1.9708,,S10 S12 S13 S15 S16 S17 S18 S7 S8,S10 S12 S13 S16 S7 S8
103,A69-1105-103,2016-04-07 22:28:33,1062.69,1020.88,1.819,51.097798,5.110968,5,9.6,,,1.8192,,S10 S12 S16 S17 S18 S18-2 S7 S8,S10 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-04-07 22:29:09,1059.04,1042.45,2.729,51.097992,5.110916,1,65.0,,,2.7288,,S10 S12 S13,S10 S12 S13
103,A69-1105-103,2016-04-07 22:29:44,1066.85,1039.16,2.577,51.097962,5.111027,13,5.1,,,2.5772,,S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-07 22:30:17,1068.20,1040.44,3.335,51.097973,5.111047,7,5.3,,,3.3352,,S12 S13 S14 S15 S16 S17 S18 S18-2 S8,S13 S14 S16 S17 S18-2 S8
103,A69-1105-103,2016-04-07 22:30:45,1063.97,1049.09,3.335,51.098051,5.110986,1,12.2,,,3.3352,,S10 S15 S17,S10 S15 S17
103,A69-1105-103,2016-04-07 22:31:19,1047.76,1034.85,2.880,51.097923,5.110755,13,4.7,,,2.8804,,S12 S13 S14 S15 S16 S17 S18 S18-2 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-07 22:31:52,1039.14,1020.94,1.743,51.097798,5.110632,8,5.6,,,1.7434,,S10 S14 S15 S16 S17 S18 S18-2 S8,S10 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-04-07 22:32:19,1035.27,1008.85,1.213,51.097690,5.110576,6,4.6,,,1.2128,,S13 S14 S16 S18 S18-2,S13 S14 S16 S18 S18-2
103,A69-1105-103,2016-04-07 22:33:21,1012.70,1023.15,3.335,51.097818,5.110254,9,4.8,,,3.3352,,S14 S16 S17 S18 S18-2 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-04-07 22:33:59,1028.41,1026.57,2.653,51.097849,5.110479,13,4.6,,,2.6530,,S10 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-07 22:35:13,1064.63,1023.17,1.364,51.097818,5.110996,11,5.8,,,1.3644,,S10 S14 S16 S17 S18-2 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-07 22:36:26,1104.13,1024.40,2.122,51.097829,5.111559,13,6.2,,,2.1224,,S10 S12 S14 S15 S16 S17 S18 S18-2 S7 S8,S10 S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-04-07 22:38:35,1161.37,1017.21,3.638,51.097765,5.112377,1,277.1,,,3.6384,,S10 S12 S13 S7,S10 S12 S7
103,A69-1105-103,2016-04-07 22:39:58,1189.74,989.75,1.668,51.097518,5.112782,2,51.9,,,1.6676,,S10 S12 S16 S18 S7,S12 S16 S18 S7
103,A69-1105-103,2016-04-07 22:41:23,1209.11,960.12,0.910,51.097251,5.113058,4,23.1,,,0.9096,,S12 S14 S16 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-04-07 22:48:30,974.66,901.93,1.364,51.096729,5.109711,1,8.3,,,1.3644,,S12 S13 S14,S12 S13 S14
103,A69-1105-103,2016-04-08 05:50:18,1013.26,1030.80,3.790,51.097887,5.110262,1,5.6,,,3.7900,,S14 S18-2 S8 S9,S14 S18-2 S8
103,A69-1105-103,2016-04-08 06:11:43,1165.11,914.80,3.487,51.096844,5.112430,3,20.0,,,3.4868,,S10 S12 S13 S14 S7,S10 S12 S14 S7
103,A69-1105-103,2016-04-08 06:14:30,1092.71,928.29,1.819,51.096965,5.111396,6,6.8,,,1.8192,,S10 S12 S13 S14 S18 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:16:03,1028.01,964.86,2.501,51.097294,5.110473,10,11.8,,,2.5014,,S10 S14 S16 S17 S18 S18-2,S10 S14 S16 S17 S18 S18-2
103,A69-1105-103,2016-04-08 06:18:53,1002.84,963.57,3.184,51.097283,5.110113,2,9.8,,,3.1836,,S10 S12 S13 S7,S10 S12 S13 S7
103,A69-1105-103,2016-04-08 06:19:21,1009.20,956.64,2.274,51.097220,5.110204,10,4.5,,,2.2740,,S12 S13 S14 S17 S18 S18-2 S8,S12 S13 S14 S18 S18-2 S8
103,A69-1105-103,2016-04-08 06:20:52,1010.36,926.57,3.714,51.096950,5.110221,2,8.1,,,3.7142,,S12 S14 S17 S18-2 S8,S12 S14 S17 S18-2
103,A69-1105-103,2016-04-08 06:21:21,1008.24,925.31,3.714,51.096939,5.110191,10,4.3,,,3.7142,,S10 S12 S13 S14 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:21:58,1015.45,921.09,3.714,51.096901,5.110294,8,4.3,,,3.7142,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-04-08 06:23:49,1027.43,932.93,3.714,51.097007,5.110465,2,9.2,,,3.7142,,S10 S18-2 S8 S9,S10 S18-2 S8 S9
103,A69-1105-103,2016-04-08 06:24:25,1033.72,923.73,3.790,51.096924,5.110554,5,4.4,,,3.7900,,S10 S13 S7 S8 S9,S10 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:25:00,1033.31,924.41,3.714,51.096931,5.110549,8,4.3,,,3.7142,,S10 S13 S18 S18-2 S7 S8,S10 S13 S18 S18-2 S7 S8
103,A69-1105-103,2016-04-08 06:25:32,1032.84,924.57,3.714,51.096932,5.110542,13,4.2,,,3.7142,,S10 S12 S13 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:26:32,1032.83,924.95,3.790,51.096935,5.110542,13,4.2,,,3.7900,,S10 S12 S13 S14 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:27:00,1032.95,923.54,3.714,51.096923,5.110543,7,6.1,,,3.7142,,S10 S12 S14 S17 S18 S18-2,S10 S12 S14 S17 S18 S18-2
103,A69-1105-103,2016-04-08 06:27:36,1034.43,925.72,4.396,51.096942,5.110565,13,4.2,,,4.3964,,S10 S12 S13 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:28:10,1045.14,934.10,2.880,51.097018,5.110717,6,4.6,,,2.8804,,S10 S12 S14 S18 S7 S8,S10 S12 S14 S18 S7 S8
103,A69-1105-103,2016-04-08 06:28:41,1059.56,942.60,2.653,51.097094,5.110923,11,4.3,,,2.6530,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 06:29:05,1065.56,944.18,3.866,51.097108,5.111009,6,4.4,,,3.8658,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-04-08 06:29:32,1067.96,941.40,3.942,51.097083,5.111043,6,4.4,,,3.9416,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-04-08 06:30:33,1083.76,934.23,3.108,51.097019,5.111269,3,6.8,,,3.1078,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-04-08 06:32:19,1126.96,911.79,3.335,51.096817,5.111885,2,66.4,,,3.3352,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-04-08 06:33:44,1115.71,906.38,4.169,51.096768,5.111725,1,105.0,,,4.1690,,S12 S7 S9,S12 S7 S9
103,A69-1105-103,2016-04-08 07:24:34,1098.24,923.78,2.198,51.096925,5.111475,1,43.2,,,2.1982,,S13 S14 S18-2 S7 S9,S13 S7 S9
103,A69-1105-103,2016-04-08 07:37:03,1116.41,952.16,3.335,51.097180,5.111735,2,42.1,,,3.3352,,S13 S14 S18-2 S9,S13 S14 S18-2 S9
103,A69-1105-103,2016-04-08 18:53:15,961.77,954.09,0.910,51.097197,5.109527,1,9.5,,,0.9096,,S10 S13 S18-2 S7 S8 S9,S10 S18-2 S8
103,A69-1105-103,2016-04-08 18:53:50,1032.46,952.61,0.985,51.097184,5.110536,1,6.6,,,0.9854,,S14 S18 S9,S14 S18 S9
103,A69-1105-103,2016-04-08 19:24:21,1190.19,919.90,1.289,51.096890,5.112788,2,126.1,,,1.2886,,S12 S14 S18-2 S7,S12 S14 S18-2 S7
103,A69-1105-103,2016-04-08 19:24:51,1166.23,928.48,1.895,51.096967,5.112446,1,349.4,,,1.8950,,S12 S13 S16 S7,S12 S16 S7
103,A69-1105-103,2016-04-08 19:27:15,1144.49,980.64,1.516,51.097436,5.112136,4,135.3,,,1.5160,,S10 S14 S16 S18 S18-2 S8,S10 S14 S16 S18 S18-2
103,A69-1105-103,2016-04-08 19:28:12,1133.98,1001.96,3.563,51.097628,5.111986,11,7.5,,,3.5626,,S10 S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-04-08 19:28:42,1123.63,1008.07,2.122,51.097683,5.111838,8,7.8,,,2.1224,,S10 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S7 S8 S9
103,A69-1105-103,2016-04-08 19:29:05,1108.41,1009.09,1.516,51.097692,5.111621,11,5.9,,,1.5160,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-04-08 19:29:29,1095.02,1010.60,1.440,51.097705,5.111429,3,11.1,,,1.4402,,S12 S13 S15 S16 S7,S12 S13 S15 S16 S7
103,A69-1105-103,2016-04-08 19:29:56,1077.39,1008.05,1.289,51.097682,5.111178,11,5.2,,,1.2886,,S13 S15 S16 S17 S18 S18-2 S7,S13 S16 S17 S18 S18-2 S7
103,A69-1105-103,2016-04-08 19:31:34,1032.00,1013.10,1.592,51.097728,5.110530,15,4.5,,,1.5918,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:32:08,1032.29,1028.55,2.729,51.097867,5.110534,1,10.7,,,2.7288,,S10 S16 S18-2 S8,S10 S16 S18-2
103,A69-1105-103,2016-04-08 19:33:02,1032.94,1032.46,3.259,51.097902,5.110543,12,4.6,,,3.2594,,S12 S13 S14 S16 S17 S18,S12 S13 S14 S16 S17 S18
103,A69-1105-103,2016-04-08 19:33:27,1047.80,1033.43,2.350,51.097910,5.110755,1,10.1,,,2.3498,,S10 S16 S17,S10 S16 S17
103,A69-1105-103,2016-04-08 19:34:33,1075.07,1032.81,3.032,51.097905,5.111145,1,25.5,,,3.0320,,S15 S16 S17 S18,S16 S17 S18
103,A69-1105-103,2016-04-08 19:35:09,1088.23,1018.69,2.047,51.097778,5.111333,16,5.3,,,2.0466,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:35:43,1102.95,1007.25,1.743,51.097675,5.111543,2,12.4,,,1.7434,,S13 S15 S18 S18-2,S13 S15 S18 S18-2
103,A69-1105-103,2016-04-08 19:36:14,1106.15,998.55,3.335,51.097597,5.111588,11,5.7,,,3.3352,,S10 S12 S13 S14 S15 S16 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-04-08 19:37:07,1101.13,982.52,3.184,51.097453,5.111517,6,9.5,,,3.1836,,S10 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S16 S7 S8 S9
103,A69-1105-103,2016-04-08 19:37:41,1101.91,981.53,1.592,51.097444,5.111528,3,9.4,,,1.5918,,S10 S13 S16 S18,S10 S13 S16 S18
103,A69-1105-103,2016-04-08 19:38:38,1093.38,1010.03,1.137,51.097700,5.111406,1,46.8,,,1.1370,,S15 S16 S17 S18 S18-2 S8,S16 S17 S18
103,A69-1105-103,2016-04-08 19:39:44,1084.86,1035.05,2.198,51.097925,5.111284,16,5.4,,,2.1982,,S10 S12 S13 S14 S15 S16 S17 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:40:20,1070.11,1029.59,2.350,51.097876,5.111074,2,9.4,,,2.3498,,S12 S13 S15 S18,S12 S13 S15 S18
103,A69-1105-103,2016-04-08 19:41:54,1023.44,1006.50,2.880,51.097668,5.110408,13,4.8,,,2.8804,,S10 S12 S13 S15 S16 S7 S8 S9,S10 S13 S16 S7 S8 S9
103,A69-1105-103,2016-04-08 19:42:26,1006.77,1015.36,2.198,51.097748,5.110170,12,4.4,,,2.1982,,S10 S14 S15 S16 S17 S18-2 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:42:53,997.21,1008.26,2.350,51.097684,5.110033,10,4.3,,,2.3498,,S10 S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:43:53,1007.46,1017.51,1.819,51.097767,5.110180,8,4.5,,,1.8192,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S8 S9,S10 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-04-08 19:44:27,1013.52,1029.96,1.819,51.097879,5.110266,5,4.8,,,1.8192,,S10 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8
103,A69-1105-103,2016-04-08 19:45:22,1038.98,1039.97,3.184,51.097969,5.110629,6,6.3,,,3.1836,,S10 S12 S14 S15 S16 S17 S7 S8,S10 S14 S15 S16 S17
103,A69-1105-103,2016-04-08 19:46:20,1044.28,1042.86,3.790,51.097995,5.110705,2,10.9,,,3.7900,,S14 S16 S17 S18-2 S8,S14 S16 S18-2 S8
103,A69-1105-103,2016-04-08 19:46:46,1045.41,1038.99,2.805,51.097960,5.110721,13,5.1,,,2.8046,,S10 S12 S13 S14 S15 S16 S17 S18-2 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:47:15,1049.17,1025.38,1.289,51.097838,5.110775,13,5.0,,,1.2886,,S10 S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:47:52,1065.42,1027.25,1.743,51.097855,5.111007,13,5.7,,,1.7434,,S10 S14 S16 S17 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:48:28,1074.65,1029.59,1.668,51.097876,5.111139,2,14.4,,,1.6676,,S10 S16 S17 S18-2,S10 S16 S17 S18-2
103,A69-1105-103,2016-04-08 19:49:05,1090.84,1031.00,3.487,51.097889,5.111370,15,5.6,,,3.4868,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:49:40,1105.45,1031.73,2.653,51.097895,5.111578,16,6.2,,,2.6530,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-04-08 19:50:12,1113.56,1030.79,4.093,51.097887,5.111694,7,8.0,,,4.0932,,S10 S12 S16 S17 S18 S18-2 S8,S10 S12 S16 S17 S18-2 S8
103,A69-1105-103,2016-04-08 19:50:40,1110.56,1023.56,4.017,51.097822,5.111651,16,6.3,,,4.0174,,S10 S13 S14 S15 S16 S17 S18 S8 S9,S10 S13 S14 S16 S8 S9
103,A69-1105-103,2016-04-08 19:53:15,1171.74,981.06,1.516,51.097440,5.112525,5,15.3,,,1.5160,,S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-04-08 19:54:20,1186.68,956.89,1.289,51.097222,5.112738,2,46.4,,,1.2886,,S12 S18 S18-2 S7 S9,S12 S18 S18-2 S7
103,A69-1105-103,2016-04-08 19:55:10,1189.09,938.32,1.061,51.097056,5.112772,2,80.2,,,1.0612,,S12 S18 S18-2 S7,S12 S18 S18-2 S7
103,A69-1105-103,2016-04-08 19:56:07,1140.72,918.65,2.122,51.096879,5.112082,1,324.1,,,2.1224,,S12 S13 S7,S12 S13 S7
103,A69-1105-103,2016-04-08 20:11:13,1206.12,908.71,1.592,51.096789,5.113015,2,90.0,,,1.5918,,S10 S16 S17 S18 S7,S16 S17 S18 S7
103,A69-1105-103,2016-04-08 20:11:49,1219.57,920.10,1.289,51.096892,5.113207,2,52.7,,,1.2886,,S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S12 S14 S7 S8
103,A69-1105-103,2016-04-08 20:12:25,1168.84,948.40,0.682,51.097146,5.112483,5,56.9,,,0.6822,,S12 S13 S14 S17 S18 S18-2 S7 S9,S12 S14 S18-2 S7 S9
103,A69-1105-103,2016-04-08 20:14:15,1223.06,954.50,1.971,51.097201,5.113257,8,35.0,,,1.9708,,S12 S14 S15 S18 S18-2 S7 S8,S12 S14 S18 S18-2 S7 S8
103,A69-1105-103,2016-04-08 20:16:54,1297.70,983.10,2.198,51.097458,5.114323,1,374.0,,,2.1982,,S12 S16 S18-2 S7 S9,S12 S16 S18-2
103,A69-1105-103,2016-04-08 20:23:14,1155.40,913.19,1.213,51.096830,5.112291,1,100.6,,,1.2128,,S12 S13 S18-2 S7 S9,S12 S18-2 S7
103,A69-1105-103,2016-04-08 20:24:31,1151.38,910.35,1.971,51.096804,5.112234,3,17.6,,,1.9708,,S10 S12 S13 S14 S7 S9,S10 S12 S14 S7
103,A69-1105-103,2016-04-08 20:26:08,1121.50,935.76,3.032,51.097033,5.111807,1,51.5,,,3.0320,,S12 S13 S7,S12 S13 S7
103,A69-1105-103,2016-04-08 20:27:21,1100.11,932.18,3.108,51.097000,5.111502,2,106.6,,,3.1078,,S10 S14 S17 S18-2 S8 S9,S10 S14 S18-2 S8 S9
103,A69-1105-103,2016-04-08 20:27:57,1087.45,920.89,2.047,51.096899,5.111321,9,5.4,,,2.0466,,S10 S12 S13 S14 S7 S9,S10 S12 S13 S14 S7 S9
103,A69-1105-103,2016-04-08 20:30:13,1003.34,983.21,4.927,51.097459,5.110121,6,6.1,,,4.9270,,S14 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-04-08 20:30:49,1032.29,924.89,3.108,51.096935,5.110534,1,4.8,,,3.1078,,S12 S13 S7,S12 S13 S7
103,A69-1105-103,2016-04-08 20:31:22,1017.22,926.91,3.335,51.096953,5.110319,2,18.5,,,3.3352,,S10 S14 S17 S18-2 S8 S9,S14 S17 S18-2 S9
103,A69-1105-103,2016-04-08 20:32:35,1017.05,922.71,3.487,51.096915,5.110316,11,4.3,,,3.4868,,S10 S12 S13 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 20:32:57,1009.13,928.97,2.274,51.096972,5.110203,5,4.4,,,2.2740,,S10 S13 S7 S8 S9,S10 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 20:33:20,1007.85,940.26,2.198,51.097073,5.110185,2,4.4,,,2.1982,,S10 S13 S7 S9,S10 S13 S7 S9
103,A69-1105-103,2016-04-08 20:35:10,1011.90,936.82,2.122,51.097042,5.110243,10,4.2,,,2.1224,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 20:36:10,1030.37,927.18,3.638,51.096955,5.110507,12,4.2,,,3.6384,,S10 S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 20:37:38,1068.52,927.02,2.198,51.096954,5.111051,6,4.5,,,2.1982,,S12 S13 S14 S7 S9,S12 S13 S14 S7 S9
103,A69-1105-103,2016-04-08 20:38:56,1104.85,918.50,1.668,51.096877,5.111570,9,9.2,,,1.6676,,S10 S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-08 20:39:21,1127.31,918.24,1.895,51.096875,5.111890,3,18.8,,,1.8950,,S12 S13 S14 S7 S9,S12 S13 S14 S7 S9
103,A69-1105-103,2016-04-08 20:40:52,986.39,1045.80,0.985,51.098022,5.109879,4,4.7,,,0.9854,,S12 S14 S16 S18 S7 S9,S12 S14 S16 S18 S7 S9
103,A69-1105-103,2016-04-08 20:43:04,1005.64,1031.68,1.895,51.097895,5.110153,1,5.3,,,1.8950,,S14 S16 S18,S14 S16 S18
103,A69-1105-103,2016-04-22 19:15:54,1014.91,941.87,1.743,51.097087,5.110286,3,4.5,,,1.7434,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-04-22 19:46:22,1026.63,934.63,0.985,51.097022,5.110453,1,4.7,,,0.9854,,S12 S13 S14 S18 S18-2 S7 S8 S9,S7 S8 S9
103,A69-1105-103,2016-04-22 19:53:28,1111.04,911.33,1.213,51.096813,5.111658,1,59.5,,,1.2128,,S13 S7 S9,S13 S7 S9
103,A69-1105-103,2016-04-22 19:54:34,1122.11,907.02,0.758,51.096774,5.111816,2,158.5,,,0.7580,,S10 S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-04-22 20:04:30,1162.24,939.88,1.137,51.097070,5.112389,3,26.1,,,1.1370,,S12 S14 S18-2 S7 S8,S12 S14 S18-2 S7 S8
103,A69-1105-103,2016-04-22 20:09:29,1064.04,959.45,3.259,51.097246,5.110987,1,37.1,,,3.2594,,S10 S12 S13 S18 S18-2 S8 S9,S10 S8 S9
103,A69-1105-103,2016-04-22 20:20:12,1301.22,891.93,1.743,51.096638,5.114373,2,277.4,,,1.7434,,S12 S16 S17 S18 S18-2 S9,S12 S16 S17 S18
103,A69-1105-103,2016-04-22 20:20:43,999.67,1037.63,1.743,51.097948,5.110068,3,4.6,,,1.7434,,S12 S13 S14 S17 S18 S18-2 S8,S12 S14 S18 S18-2 S8
103,A69-1105-103,2016-04-22 20:24:03,1158.59,976.13,2.426,51.097395,5.112337,3,158.3,,,2.4256,,S10 S15 S16 S17 S18,S10 S16 S17 S18
103,A69-1105-103,2016-04-22 20:24:36,1115.20,988.91,3.563,51.097510,5.111718,1,118.5,,,3.5626,,S15 S16 S17 S18 S18-2 S8,S16 S17 S18
103,A69-1105-103,2016-04-22 20:25:04,1141.54,987.26,2.426,51.097495,5.112093,7,10.6,,,2.4256,,S10 S12 S15 S16 S17 S18 S8,S10 S12 S16 S17 S18 S8
103,A69-1105-103,2016-04-22 20:26:16,1103.40,985.81,3.032,51.097482,5.111549,6,8.0,,,3.0320,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-04-22 20:27:44,1113.07,983.70,2.047,51.097463,5.111687,7,7.2,,,2.0466,,S12 S13 S14 S18 S18-2 S8,S12 S13 S14 S18 S18-2 S8
103,A69-1105-103,2016-04-22 20:29:11,1198.59,990.71,2.122,51.097526,5.112908,2,60.3,,,2.1224,,S12 S13 S14 S18-2,S12 S13 S14 S18-2
103,A69-1105-103,2016-04-22 20:30:10,1176.55,976.27,1.819,51.097397,5.112593,2,87.5,,,1.8192,,S13 S14 S18-2 S9,S13 S14 S18-2 S9
103,A69-1105-103,2016-04-22 20:32:22,1083.80,997.07,1.743,51.097584,5.111269,2,6.3,,,1.7434,,S13 S14 S18-2 S8,S13 S14 S18-2 S8
103,A69-1105-103,2016-04-22 20:33:18,1230.41,940.27,1.213,51.097073,5.113362,4,74.4,,,1.2128,,S10 S12 S18 S18-2 S7 S8,S10 S12 S18 S18-2 S7 S8
103,A69-1105-103,2016-04-22 20:34:23,1302.20,904.83,1.289,51.096754,5.114387,1,282.3,,,1.2886,,S12 S13 S14 S17 S18 S18-2 S8 S9,S12 S14 S8
