groups_pas,groups_obs,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time,mean_BI
1913,17940,9672029.785229059,NA,9672029.772608059,NA,9672029.759065058,9672029.749561058,9672029.82313406,NA,NA,NA,9672029.85081906,9672029.83021806,1478.1746364237247,2016-05-29 16:15:52.753866,28.6
1913,17941,9672055.54697106,9672055.57431506,9672055.534564061,9672055.58770006,9672055.52091206,9672055.511386061,9672055.58509706,NA,NA,NA,9672055.61240906,9672055.59219506,1478.1746364237247,2016-05-29 16:16:18.515691,28.6
1913,17943,9672085.323035061,9672085.350637062,9672085.311866062,NA,9672085.29725206,9672085.28780006,9672085.36137006,9672085.41216406,NA,9672085.42663606,9672085.38853006,9672085.368499061,1478.1746364237247,2016-05-29 16:16:48.292105,28.6
1913,17944,9672107.308256062,9672107.335800061,9672107.296173062,9672107.349337062,9672107.282506062,9672107.27303606,9672107.346624061,9672107.397613062,NA,9672107.411853062,9672107.373792062,9672107.353851061,1478.1746364237245,2016-05-29 16:17:10.277341,28.6
1913,17945,9672129.473778063,9672129.501166064,9672129.462977063,NA,9672129.448061062,9672129.438571062,9672129.512178063,NA,NA,NA,9672129.539157063,9672129.519303063,1478.1746364237247,2016-05-29 16:17:32.442876,28.6
1913,17947,NA,NA,NA,NA,NA,NA,NA,9672175.438676063,NA,NA,NA,NA,1478.174636423725,2016-05-29 16:18:18.442981,28.6
1913,17948,9672200.241168061,9672200.268493062,9672200.229132062,NA,9672200.215515062,9672200.205966063,9672200.279751062,NA,NA,NA,9672200.306382064,9672200.286788063,1478.1746364237247,2016-05-29 16:18:43.210271,28.6
1913,17949,9672228.284623064,9672228.311902065,9672228.272558063,9672228.325024065,9672228.258858064,9672228.249484064,9672228.323020065,9672228.374436064,NA,NA,9672228.349889064,9672228.330181064,1478.1746364237247,2016-05-29 16:19:11.253789,28.6
1913,17950,9672293.544281064,9672293.571588064,9672293.532286063,9672293.583826063,9672293.518624064,9672293.509195063,9672293.582680063,NA,NA,NA,9672293.609373063,9672293.589930063,1478.1746364237247,2016-05-29 16:20:16.513500,28.6
1913,17951,9672317.872116063,9672317.899369063,9672317.860061062,9672317.911325064,9672317.846474063,9672317.836924063,9672317.910540063,NA,NA,NA,9672317.937253064,9672317.917697063,1478.1746364237247,2016-05-29 16:20:40.841229,28.6
1913,17952,9672344.806864064,9672344.834070064,9672344.794802064,NA,9672344.781219063,9672344.771846063,9672344.845306065,NA,NA,NA,9672344.871853065,9672344.852482066,1478.1746364237247,2016-05-29 16:21:07.776151,28.6
1913,17953,9672376.892141065,9672376.919209065,9672376.879973065,9672376.931951065,9672376.866353065,9672376.857053066,9672376.930485064,NA,NA,NA,9672376.957191065,9672376.937602066,1478.1746364237247,2016-05-29 16:21:39.861358,28.6
1913,17954,9672403.402887065,9672403.430107065,9672403.390919065,9672403.442776065,9672403.377298065,9672403.367876064,9672403.441450065,NA,NA,NA,9672403.468188064,9672403.448584065,1478.1746364237247,2016-05-29 16:22:06.372181,28.6
1913,17955,9672434.628959065,9672434.656339066,9672434.616902065,9672434.668460067,9672434.603234064,9672434.594185064,9672434.667426066,NA,NA,NA,9672434.694319068,9672434.674598068,1478.1746364237247,2016-05-29 16:22:37.598490,28.6
1913,17956,9672459.406396067,9672459.433924066,9672459.394472066,9672459.446265066,9672459.380684067,9672459.371312067,9672459.444887066,NA,NA,9672459.474018067,9672459.471803067,9672459.451969067,1478.1746364237247,2016-05-29 16:23:02.375617,28.6
1913,17957,9672487.205549069,9672487.233131068,9672487.193500068,9672487.245006068,9672487.179726068,9672487.170833068,9672487.243955068,NA,NA,9672487.27273907,9672487.27640907,9672487.251060069,1478.1746364237247,2016-05-29 16:23:30.175138,28.6
1913,17958,9672521.01933507,9672521.04708307,9672521.00744907,NA,9672520.99375707,9672520.985334069,9672521.057737071,NA,NA,9672521.08646407,9672521.09355907,9672521.06499207,1478.1746364237247,2016-05-29 16:24:03.989639,28.6
1913,17959,9672550.99760007,9672551.02590607,9672550.98564807,9672551.03709007,9672550.971895069,NA,9672551.03611107,9672551.087231072,NA,9672551.064787071,9672551.071882071,9672551.043198071,1478.1746364237247,2016-05-29 16:24:33.976200,28.6
1913,17960,9672573.273622071,9672573.302672071,9672573.26165107,9672573.313764073,9672573.248050071,9672573.239482071,9672573.312165072,NA,NA,9672573.340804074,9672573.347846074,9672573.319151074,1478.1746364237247,2016-05-29 16:24:56.243787,28.6
1913,17961,9672596.123549074,9672596.152542073,9672596.111847075,9672596.163545072,9672596.098302074,NA,9672596.162122073,NA,NA,NA,9672596.197716072,9672596.169208072,1478.1746364237247,2016-05-29 16:25:19.102607,28.6
1913,17962,9672620.075180072,9672620.103621073,9672620.063227072,9672620.115940074,9672620.049654072,9672620.040546073,9672620.113680074,9672620.164500074,NA,9672620.143139074,9672620.149493074,9672620.120872073,1478.1746364237245,2016-05-29 16:25:43.044851,28.6
1913,17963,9672646.261924073,9672646.290316073,9672646.249977073,NA,9672646.236300074,9672646.227170074,9672646.300345073,9672646.351178074,NA,NA,9672646.336287074,9672646.307552073,1478.1746364237247,2016-05-29 16:26:09.231475,28.6
1913,17964,9672676.861194072,9672676.902844073,9672676.849368073,NA,9672676.835637074,9672676.826480074,9672676.899820073,NA,NA,NA,9672676.936114073,9672676.906862073,1478.1746364237247,2016-05-29 16:26:39.830785,28.6
1913,17965,9672754.459120072,NA,9672754.447232073,NA,9672754.433478072,9672754.423855072,9672754.497610072,NA,NA,NA,9672754.53348907,9672754.50469507,1478.1746364237247,2016-05-29 16:27:57.428160,28.6
1913,17966,9672790.323718071,9672790.35288907,9672790.31155307,NA,9672790.29790407,9672790.28835107,9672790.36199807,9672790.412858069,NA,NA,9672790.39785507,9672790.36924107,1478.1746364237247,2016-05-29 16:28:33.292656,28.6
1913,17967,9672824.390706068,NA,9672824.378798068,NA,9672824.364934068,9672824.355352068,9672824.429081067,NA,NA,NA,9672824.465308066,9672824.436175067,1478.1746364237247,2016-05-29 16:29:07.359657,28.6
1913,17968,9672854.918974066,9672854.948471066,9672854.906991066,NA,9672854.893171066,9672854.883664066,9672854.957257066,9672855.008497067,NA,NA,9672854.993434066,9672854.964485066,1478.1746364237247,2016-05-29 16:29:37.887969,28.6
1913,17969,9672903.515142066,9672903.543533066,9672903.503143067,NA,9672903.489272067,9672903.479722068,9672903.553375067,9672903.604328068,NA,NA,NA,9672903.560619067,1478.1746364237247,2016-05-29 16:30:26.484027,28.6
1913,17970,NA,NA,NA,NA,NA,NA,NA,9672932.152721068,NA,NA,NA,NA,1478.174636423725,2016-05-29 16:30:55.157026,28.6
1913,17971,9672967.377193065,NA,9672967.365390066,NA,9672967.351440066,9672967.341837067,9672967.415532066,9672967.466462065,NA,NA,9672967.449968064,9672967.422857065,1478.1746364237247,2016-05-29 16:31:30.346142,28.6
1913,17972,9673000.331374064,9673000.358654063,9673000.319050064,NA,9673000.304873064,9673000.295441065,9673000.369012063,9673000.419785064,NA,NA,NA,9673000.376184063,1478.1746364237247,2016-05-29 16:32:03.299746,28.6
1913,17973,9673095.137897065,9673095.165760064,9673095.126484064,NA,9673095.111878064,9673095.102366064,9673095.176045064,9673095.227430064,NA,NA,9673095.209514065,9673095.183235064,1478.1746364237247,2016-05-29 16:33:38.106671,28.6
1913,17974,9673121.203140065,9673121.230855064,9673121.191336066,NA,9673121.177025065,9673121.167490065,9673121.241109064,9673121.292308064,NA,NA,9673121.275507065,9673121.248214064,1478.1746364237247,2016-05-29 16:34:04.171795,28.6
1913,17975,9673151.602108065,9673151.629981065,NA,NA,9673151.575862065,9673151.566302065,9673151.639983065,9673151.691014066,NA,NA,9673151.673433065,9673151.647122065,1478.1746364237247,2016-05-29 16:34:34.570607,28.6
1913,17976,NA,9673174.781354068,9673174.743021067,NA,9673174.727215067,9673174.717634067,9673174.791440068,NA,NA,NA,NA,9673174.798582068,1478.174636423725,2016-05-29 16:34:57.721939,28.6
1913,17977,NA,9673199.357637068,9673199.319393069,NA,9673199.303865068,9673199.294362068,9673199.368000068,NA,NA,9673199.397275068,NA,9673199.375150068,1478.1746364237247,2016-05-29 16:35:22.298667,28.6
1913,17978,NA,9673226.725841068,9673226.686527068,NA,9673226.672208067,9673226.662683068,9673226.736267067,NA,NA,9673226.765296066,9673226.764390066,9673226.743539067,1478.1746364237247,2016-05-29 16:35:49.666988,28.6
1913,17979,9673259.693403067,9673259.720786067,9673259.681387067,NA,9673259.667240066,9673259.657687066,9673259.731348068,9673259.782648068,NA,NA,9673259.759134067,9673259.738565067,1478.1746364237247,2016-05-29 16:36:22.661992,28.6
1913,17980,NA,9673288.141598068,9673288.103107069,NA,9673288.08808207,9673288.078605069,9673288.152218068,NA,NA,NA,9673288.179945068,9673288.159361068,1478.1746364237247,2016-05-29 16:36:51.082910,28.6
1913,17981,NA,9673323.19475907,9673323.15514007,NA,9673323.14111007,9673323.13180307,9673323.205404071,NA,NA,NA,NA,9673323.212401072,1478.174636423725,2016-05-29 16:37:26.136108,28.6
1913,17982,9673355.67573207,9673355.701702071,9673355.66200507,NA,9673355.648243072,9673355.638708072,9673355.71248307,NA,NA,NA,NA,9673355.71972507,1478.1746364237247,2016-05-29 16:37:58.643013,28.6
1913,17983,9673383.03498207,9673383.062005071,9673383.02244007,NA,9673383.00868807,9673382.99912907,9673383.072751071,NA,NA,NA,9673383.100549072,9673383.080912072,1478.1746364237247,2016-05-29 16:38:26.003434,28.6
1913,17984,9673479.176712072,NA,9673479.165056072,NA,9673479.151090072,9673479.141150072,9673479.214986071,NA,NA,NA,9673479.242061071,9673479.22217307,1478.1746364237247,2016-05-29 16:40:02.145455,28.6
1913,17985,9673537.75103507,9673537.77865807,9673537.73897507,NA,9673537.72527007,9673537.716179071,9673537.78953007,NA,NA,NA,NA,9673537.796575071,1478.1746364237247,2016-05-29 16:41:00.720484,28.6
1913,17986,9673568.954307072,NA,9673568.941958072,NA,9673568.928206071,9673568.91858907,9673568.992306072,NA,NA,NA,9673569.019927073,9673568.999589073,1478.1746364237247,2016-05-29 16:41:31.922894,28.6
1913,17987,9673593.707943073,9673593.734975072,9673593.695528073,NA,9673593.681654073,9673593.672117073,9673593.745867072,NA,NA,9673593.77457107,9673593.773210071,9673593.753659071,1478.1746364237247,2016-05-29 16:41:56.676422,28.6
1913,17988,NA,NA,9673621.50805607,NA,9673621.49429807,9673621.48473607,9673621.558535071,NA,NA,9673621.58719307,NA,9673621.56565107,1478.174636423725,2016-05-29 16:42:24.489041,28.6
1913,17989,9673655.33558207,NA,9673655.32230507,NA,9673655.30842907,9673655.29893807,9673655.37261807,NA,NA,NA,9673655.40056707,9673655.37968207,1478.1746364237247,2016-05-29 16:42:58.303243,28.6
1913,17990,9673707.63917007,9673707.666024068,9673707.626207069,NA,9673707.61242107,9673707.60288607,9673707.676646069,NA,NA,NA,NA,NA,1478.174636423725,2016-05-29 16:43:50.607191,28.6
1913,17991,NA,NA,9673730.524400068,NA,9673730.510674069,9673730.501119068,9673730.574903069,NA,NA,NA,NA,9673730.58309907,1478.174636423725,2016-05-29 16:44:13.505424,28.6
1913,17992,9673754.632629069,NA,9673754.620479068,NA,9673754.606925068,9673754.597149068,9673754.67096207,NA,NA,9673754.69929307,NA,9673754.67966507,1478.1746364237247,2016-05-29 16:44:37.601454,28.6
1913,17993,9673781.055575069,NA,9673781.043226069,NA,9673781.02937007,9673781.01987307,9673781.093626069,NA,NA,9673781.122613069,NA,9673781.102146069,1478.1746364237247,2016-05-29 16:45:04.024178,28.6
1913,17994,NA,9673812.223303067,9673812.183611067,NA,9673812.169706067,9673812.160382068,9673812.233902067,NA,NA,NA,NA,9673812.243859068,1478.174636423725,2016-05-29 16:45:35.164687,28.6
1913,17995,9673836.877683068,9673836.903487068,9673836.866281068,NA,9673836.851156067,9673836.841910068,9673836.915562067,NA,NA,9673836.944155067,NA,9673836.924929067,1478.1746364237247,2016-05-29 16:45:59.846215,28.6
1913,17996,NA,9673864.525493069,9673864.485312069,NA,9673864.471499069,9673864.462030068,9673864.53573007,NA,NA,NA,NA,9673864.54561807,1478.174636423725,2016-05-29 16:46:27.466335,28.6
1913,17997,NA,NA,9673898.00426507,9673898.03354807,9673897.99063007,9673897.98103207,9673898.05481307,NA,NA,9673898.08350107,NA,9673898.06564907,1478.1746364237247,2016-05-29 16:47:00.985337,28.6
1913,17998,9674000.732085072,NA,NA,9674000.748410072,9674000.70562007,9674000.69603407,9674000.769765072,NA,NA,9674000.798178071,NA,9674000.778455071,1478.1746364237247,2016-05-29 16:48:43.700339,28.6
1913,17999,NA,9674035.877869071,NA,NA,NA,NA,9674035.888351072,NA,NA,NA,NA,NA,1478.174636423725,2016-05-29 16:49:18.882174,28.6
1913,18000,9674068.480058072,NA,NA,9674068.496743072,9674068.453980071,9674068.444437072,9674068.518030072,NA,NA,9674068.546529071,NA,NA,1478.174636423725,2016-05-29 16:49:51.448742,28.6
1913,18001,9674096.160110071,NA,NA,9674096.177084072,9674096.134323072,9674096.124956071,9674096.198398072,NA,NA,9674096.226850072,NA,9674096.205510072,1478.1746364237247,2016-05-29 16:50:19.129261,28.6
1913,18002,9674129.776595071,NA,9674129.765270071,9674129.79359607,9674129.750954071,9674129.741359072,9674129.81488007,NA,NA,9674129.843276069,NA,9674129.82244007,1478.1746364237247,2016-05-29 16:50:52.745664,28.6
1913,18003,9674159.428859068,9674159.469890067,9674159.417174067,9674159.445761068,9674159.403094068,9674159.393773068,9674159.467053067,NA,NA,NA,9674159.501603067,NA,1478.1746364237247,2016-05-29 16:51:22.398078,28.6
1913,18004,9674197.023565067,9674197.064670067,NA,9674197.040623067,9674196.997916067,9674196.988364067,9674197.061945068,NA,NA,9674197.090326067,NA,9674197.071302067,1478.1746364237247,2016-05-29 16:51:59.992669,28.6
1913,18005,9674234.614473065,NA,NA,9674234.631385066,9674234.589539066,9674234.579254067,9674234.652738066,NA,NA,9674234.681255067,NA,NA,1478.174636423725,2016-05-29 16:52:37.583559,28.6
1913,18006,9674272.134180067,NA,9674272.122970067,9674272.150946068,NA,9674272.098845067,9674272.172329068,NA,NA,9674272.200882068,9674272.206639068,NA,1478.1746364237247,2016-05-29 16:53:15.103150,28.6
1913,18007,9674309.611486066,NA,9674309.599169066,NA,9674309.585685067,9674309.576036068,9674309.649522066,NA,NA,9674309.678111067,NA,NA,1478.174636423725,2016-05-29 16:53:52.580341,28.6
1913,18008,9674346.882592069,NA,9674346.870871069,9674346.89916507,9674346.856908068,9674346.846828068,9674346.92051307,NA,NA,9674346.94903907,9674346.94799307,9674346.92843207,1478.1746364237247,2016-05-29 16:54:29.851133,28.6
1913,18009,9674383.78909407,NA,9674383.77687807,9674383.80581907,9674383.76313207,9674383.75352107,9674383.82720307,NA,NA,9674383.855666071,9674383.855666071,9674383.83478507,1478.1746364237247,2016-05-29 16:55:06.757826,28.6
1913,18010,9674419.952694071,9674419.980431072,9674419.940495072,9674419.969164072,NA,9674419.917116072,9674419.990892073,NA,NA,9674420.019194074,9674420.017734073,9674419.998133073,1478.1746364237247,2016-05-29 16:55:42.921421,28.6
1913,18011,9674454.707285076,9674454.734690076,9674454.695332076,9674454.723991076,9674454.681687076,9674454.671915075,9674454.745677076,NA,NA,9674454.774020078,9674454.772292078,9674454.753372077,1478.1746364237247,2016-05-29 16:56:17.676220,28.6
1913,18012,9674486.536561077,NA,9674486.524307078,9674486.553182077,NA,9674486.501022078,9674486.574855076,NA,NA,9674486.603144076,9674486.601628076,9674486.583290076,1478.1746364237247,2016-05-29 16:56:49.505327,28.6
1913,18013,9674512.598004077,9674512.625421077,9674512.585859077,9674512.614902077,9674512.572268076,9674512.562647076,9674512.636219077,NA,NA,9674512.664763076,9674512.663021076,9674512.644370077,1478.1746364237247,2016-05-29 16:57:15.566952,28.6
1913,18014,9674543.001872076,9674543.029048076,9674542.989653075,9674543.018476076,9674542.977106076,9674542.966458077,9674543.040094076,NA,NA,9674543.068587076,9674543.066746077,9674543.047378076,1478.1746364237247,2016-05-29 16:57:45.970763,28.6
1913,18015,9674566.156399077,9674566.184120076,9674566.144344077,9674566.172960076,9674566.131458076,9674566.121091075,9674566.194851076,NA,NA,9674566.223204074,9674566.221518075,9674566.202037076,1478.1746364237247,2016-05-29 16:58:09.125396,28.6
1913,18016,9674590.738234077,NA,9674590.726116076,9674590.754863076,9674590.713208076,9674590.702919075,9674590.776611077,NA,NA,9674590.805023076,9674590.803200075,9674590.783906076,1478.1746364237247,2016-05-29 16:58:33.707224,28.6
1913,18017,9674618.123485077,NA,9674618.111250076,9674618.139999077,9674618.098152077,9674618.088040076,9674618.161678078,NA,NA,9674618.190143079,9674618.18840308,9674618.168994078,1478.1746364237247,2016-05-29 16:59:01.092345,28.6
1913,18018,9674651.07776708,NA,9674651.06561008,9674651.09430408,9674651.054484079,9674651.042344078,9674651.11595808,NA,NA,9674651.144368079,9674651.142448079,9674651.123121079,1478.1746364237247,2016-05-29 16:59:34.046649,28.6
1913,18019,9674679.32142208,NA,9674679.309233079,9674679.338252079,9674679.297426078,9674679.286062079,9674679.359727079,NA,NA,9674679.388090078,9674679.386257078,9674679.366815079,1478.1746364237247,2016-05-29 17:00:02.290367,28.6
1913,18020,9674714.000814078,NA,9674713.988070078,NA,NA,9674713.964861078,9674714.038313078,NA,NA,9674714.066915078,9674714.065614078,9674714.047952078,1478.1746364237247,2016-05-29 17:00:36.969166,28.6
1913,18021,9674745.758888079,NA,9674745.746846078,9674745.775668079,9674745.733289078,9674745.723869078,9674745.79739008,NA,NA,NA,9674745.823950078,9674745.80447108,1478.1746364237247,2016-05-29 17:01:08.728174,28.6
1913,18022,9674771.714531079,9674771.755952079,9674771.702400079,9674771.73118708,9674771.689136079,9674771.679194078,9674771.752854079,NA,NA,9674771.78145908,9674771.77954208,9674771.760049079,1478.1746364237247,2016-05-29 17:01:34.683499,28.6
1913,18023,9674801.89899808,NA,9674801.88689608,9674801.915758079,NA,9674801.86360508,9674801.93732808,NA,NA,9674801.965982081,9674801.96396508,9674801.94445708,1478.1746364237247,2016-05-29 17:02:04.867910,28.6
1913,18024,9674824.64462208,NA,9674824.63249208,9674824.66123808,NA,9674824.609240081,9674824.68298408,NA,NA,9674824.71159908,9674824.70953408,9674824.69021308,1478.1746364237247,2016-05-29 17:02:27.613545,28.6
1913,18025,9674848.368953079,NA,9674848.356976079,9674848.38612908,NA,9674848.33377008,9674848.40734208,NA,NA,9674848.436016079,9674848.43401008,9674848.41447508,1478.1746364237247,2016-05-29 17:02:51.338075,28.6
1913,18026,9674903.739158079,NA,9674903.726737078,9674903.755711079,9674903.71376508,9674903.70360908,9674903.777178079,NA,NA,9674903.80585808,9674903.80382008,9674903.784955079,1478.1746364237247,2016-05-29 17:03:46.707914,28.6
