,DATETIME,X,Y,HPE,X_outl,Y_outl,X_filtered,Y_filtered,filtered_error,URX,pas_nr
9,2016-03-01 04:25:54,75.18655212083831,39.466939753852785,5.0,,,,,,S7 S8 S9,271.0
11,2016-03-05 03:11:35,68.50011329934932,42.94750679284334,5.1,,,,,,S18-2 S7 S9,380.0
13,2016-03-06 19:01:40,79.62326533475425,31.359345845878124,6.5,,,,,,S12 S14 S18 S7,388.0
14,2016-03-06 19:02:13,80.93438843707554,32.06462698522955,6.4,,,,,,S12 S14 S18 S7,388.0
15,2016-03-06 19:03:16,79.53068263782188,37.032030881382525,6.5,,,,,,S14 S18 S7,388.0
16,2016-03-06 19:26:46,128.91031398670748,18.194954054430127,6.8,,,,,,S12 S14 S16,388.0
22,2016-03-12 23:42:33,83.16180413542315,37.469991273246706,4.7,83.16180413542315,37.469991273246706,83.16180413542315,37.469991273246706,4.7,S14 S7 S8 S9,750.0
23,2016-03-12 23:43:38,67.27175624016672,41.79947707615793,5.1,,,,,,S18-2 S7 S9,750.0
24,2016-03-12 23:44:02,90.1058635887457,37.223984017036855,4.5,90.1058635887457,37.223984017036855,90.41839414574919,37.2129119942054,4.341357349969034,S16 S18-2 S7 S9,750.0
25,2016-03-12 23:54:27,116.25962661276571,26.845893500372767,5.9,116.25962661276571,26.845893500372767,116.15567544537087,26.884795186749784,5.888997239728632,S12 S14 S16 S7,750.0
26,2016-03-13 00:04:08,122.33484217524529,27.576541260816157,6.0,122.33484217524529,27.576541260816157,122.32039026903522,27.56982397701917,5.987882962246034,S12 S14 S16 S7,750.0
27,2016-03-13 00:13:29,87.1239910107106,36.1369485585019,5.0,87.1239910107106,36.1369485585019,87.22803195225467,36.1123457365698,4.992678427961853,S14 S7 S9,750.0
51,2016-03-31 20:16:38,96.64192612073384,48.762092197313905,4.4,,,,,,S10 S12 S14 S7 S8 S9,1193.0
52,2016-03-31 20:17:03,395.94897558912635,45.11292252223939,799.0,,,,,,S14 S16 S7,1193.0
53,2016-03-31 20:17:31,402.57758068374824,48.53056052327156,134062.1,,,,,,S10 S12 S18-2,1193.0
54,2016-03-31 20:18:36,165.88195563072804,92.36731622368097,5.8,165.88195563072804,92.36731622368097,165.88195563072804,92.36731622368097,5.8,S13 S14 S16 S18 S18-2 S8,1193.0
55,2016-03-31 20:19:00,124.15808367088903,32.41392681468278,4.4,124.15808367088903,32.41392681468278,112.40595642096956,15.527194392612536,3.6319513423890655,S12 S13 S16 S18-2 S8 S9,1193.0
56,2016-03-31 20:19:27,91.0283932335442,44.14987114071846,4.4,91.0283932335442,44.14987114071846,89.94395072799878,26.035507027103613,3.7361077231839985,S12 S14 S16 S7 S8 S9,1193.0
57,2016-03-31 20:19:59,119.31339493952692,49.85740647278726,4.3,119.31339493952692,49.85740647278726,109.90243132556532,45.52126905562378,3.868892668541134,S12 S13 S14 S18 S18-2 S7,1193.0
58,2016-03-31 20:20:26,318.8956857970916,49.13116453681141,33.8,318.8956857970916,49.13116453681141,128.43171030415874,55.40897875147908,7.602228963452556,S10 S12 S14 S16 S7 S8,1193.0
59,2016-03-31 20:20:59,316.7419634099351,41.16833042167127,46.3,316.7419634099351,41.16833042167127,157.413196946854,62.35151242830389,13.506763344418406,S12 S14 S16 S7 S8,1193.0
60,2016-03-31 20:21:28,298.30614116135985,41.4178715236485,37.7,298.30614116135985,41.4178715236485,198.33318012948834,61.86010972008083,17.25364582509671,S12 S14 S16 S18-2 S7,1193.0
61,2016-03-31 20:22:39,80.01297540741507,125.29183539096266,4.7,,,,,,S12 S14 S18-2 S7 S8,1193.0
62,2016-03-31 20:23:13,255.40061036113184,42.1890563974157,19.3,255.40061036113184,42.1890563974157,252.8146697932758,47.57348901132707,17.120090701837473,S12 S14 S16 S18-2 S7,1193.0
63,2016-03-31 20:23:42,250.00362687488087,37.36030999571085,173.4,250.00362687488087,37.36030999571085,259.7128437683385,45.748703337691886,20.369625356874064,S12 S16 S7 S8,1193.0
64,2016-03-31 20:24:25,295.9058569663903,15.197820046916604,5850.1,295.9058569663903,15.197820046916604,266.860418268377,43.97679107046588,27.41583975686751,S10 S12 S8,1193.0
65,2016-03-31 20:24:47,239.4081120156916,13.4645218225196,97.4,239.4081120156916,13.4645218225196,266.62440837112615,40.53259226198949,29.840702387359382,S10 S12 S8,1193.0
66,2016-03-31 20:28:39,216.60078781144693,-2.435625878162682,136.8,216.60078781144693,-2.435625878162682,263.3273953907655,29.414012115009363,59.633303952038226,S10 S12 S13 S7,1193.0
67,2016-03-31 20:29:03,244.41540287877433,-2.304977343417704,345.2,244.41540287877433,-2.304977343417704,262.4355370745117,28.02484064223014,61.508017611406736,S10 S12 S8,1193.0
